930,510,Fall 2019,60,GRGEN 108
952,511,Fall 2019,30,HYLAN 105
-1,512,Fall 2019,35,MEL 205
1140,513,Fall 2019,13,WEGMN 1005
956,514,Fall 2019,35,B&L 270
-1,515,Fall 2019,0,NULL NULL
-1,516,Fall 2019,0,NULL NULL
-1,517,Fall 2019,0,NULL NULL
-1,518,Fall 2019,0,NULL NULL
842,519,Fall 2019,62,DEWEY 2162
1283,520,Fall 2019,65,GRGEN 108
684,521,Fall 2019,30,HYLAN 102
-1,522,Fall 2019,125,WEGMN 1400
934,523,Fall 2019,40,GAVET 310
929,524,Fall 2019,90,GRGEN 101
-1,525,Fall 2019,0,HYLAN 102
-1,526,Fall 2019,35,B&L 270
-1,527,Fall 2019,45,GAVET 312
690,528,Fall 2019,30,GAVET 310
607,529,Fall 2019,45,GAVET 310
952,530,Fall 2019,30,HYLAN 105
-1,531,Fall 2019,35,MEL 205
1140,532,Fall 2019,13,WEGMN 1005
956,533,Fall 2019,35,B&L 270
-1,534,Fall 2019,0,NULL NULL
-1,535,Fall 2019,0,NULL NULL
-1,536,Fall 2019,0,NULL NULL
-1,537,Fall 2019,0,NULL NULL
-1,538,Fall 2019,0,GRGEN 101
-1,539,Fall 2019,0,NULL NULL
-1,540,Fall 2019,0,NULL NULL
-1,541,Fall 2019,0,NULL NULL
-1,542,Fall 2019,0,NULL NULL
-1,543,Fall 2019,0,NULL NULL
-1,544,Fall 2019,0,NULL NULL
-1,545,Fall 2019,0,NULL NULL
-1,546,Fall 2019,0,NULL NULL
-1,547,Fall 2019,0,NULL NULL
-1,548,Fall 2019,0,NULL NULL
-1,549,Fall 2019,0,NULL NULL
-1,550,Fall 2019,0,NULL NULL
-1,551,Fall 2019,0,NULL NULL
-1,552,Fall 2019,0,NULL NULL
-1,553,Fall 2019,0,NULL NULL
-1,554,Fall 2019,0,NULL NULL
1013,555,Fall 2019,15,MEL 206
993,556,Fall 2019,15,LCHAS 181
1009,557,Fall 2019,15,DOUG 420
1009,558,Fall 2019,15,DOUG 420
1009,559,Fall 2019,15,LATT 401
993,560,Fall 2019,15,LCHAS 181
1009,561,Fall 2019,15,DOUG 420
993,562,Fall 2019,15,GRGEN 110
993,563,Fall 2019,15,LCHAS 122
1013,564,Fall 2019,19,LATT 401
1009,565,Fall 2019,15,LCHAS 182
1013,566,Fall 2019,0,DOUG 302
-1,567,Fall 2019,20,MEL 209
-1,568,Fall 2019,0,NULL NULL
-1,569,Fall 2019,0,NULL NULL
-1,570,Fall 2019,290,HUTCH 141
-1,571,Fall 2019,290,HUTCH 141
1744,572,Fall 2019,190,HUTCH 141
1056,573,Fall 2019,70,CSB 209
1157,574,Fall 2019,60,CSB 209
1112,575,Fall 2019,210,HUTCH 141
1112,576,Fall 2019,210,HUTCH 141
1157,577,Fall 2019,0,DEWEY 2162
1157,578,Fall 2019,0,HUTCH 141
1111,579,Fall 2019,60,HUTCH 473
1101,580,Fall 2019,28,GAVET 301
1595,581,Fall 2019,90,DEWEY 2162
-1,582,Fall 2019,0,NULL NULL
-1,583,Fall 2019,0,NULL NULL
-1,584,Fall 2019,0,NULL NULL
-1,585,Fall 2019,0,NULL NULL
1056,586,Fall 2019,15,HYLAN 305
1111,587,Fall 2019,60,HUTCH 473
1029,588,Fall 2019,0,HYLAN 101
1077,589,Fall 2019,0,HYLAN 305
1077,590,Fall 2019,0,HYLAN 305
1056,591,Fall 2019,20,MEL 224
1117,592,Fall 2019,20,GRGEN 110
1595,593,Fall 2019,90,DEWEY 2162
1756,594,Fall 2019,25,HYLAN 203
1073,595,Fall 2019,22,HYLAN 305
1073,596,Fall 2019,22,HYLAN 305
952,597,Fall 2019,30,HYLAN 105
1140,598,Fall 2019,13,WEGMN 1005
-1,599,Fall 2019,0,NULL NULL
-1,600,Fall 2019,0,NULL NULL
-1,601,Fall 2019,0,NULL NULL
1268,602,Fall 2019,0,HUTCH 473
1112,603,Fall 2019,0,HUTCH 473
1112,604,Fall 2019,0,HUTCH 140
1112,605,Fall 2019,0,HUTCH 140
1077,606,Fall 2019,0,HUTCH 102
-1,607,Fall 2019,0,NULL NULL
-1,608,Fall 2019,0,HUTCH 473
-1,609,Fall 2019,0,NULL NULL
-1,610,Fall 2019,0,NULL NULL
-1,611,Fall 2019,0,NULL NULL
-1,612,Fall 2019,0,NULL NULL
-1,613,Fall 2019,0,NULL NULL
-1,614,Fall 2019,0,NULL NULL
-1,615,Fall 2019,0,NULL NULL
-1,616,Fall 2019,0,NULL NULL
-1,617,Fall 2019,0,NULL NULL
-1,618,Fall 2019,0,NULL NULL
-1,619,Fall 2019,0,NULL NULL
-1,620,Fall 2019,30,B&L 270
-1,621,Fall 2019,35,MEL 205
347,622,Fall 2019,0,LCHAS 163
-1,623,Fall 2019,14,LCHAS 182
-1,624,Fall 2019,30,MOREY 502
-1,625,Fall 2019,0,RRLIB 442
-1,626,Fall 2019,14,RRLIB 428D
-1,627,Fall 2019,0,NULL NULL
-1,628,Fall 2019,0,NULL NULL
-1,629,Fall 2019,0,NULL NULL
-1,630,Fall 2019,0,GAVET 310
985,631,Fall 2019,19,LATT 401
-1,632,Fall 2019,15,MEL 219
-1,633,Fall 2019,0,LCHAS 103
966,634,Fall 2019,0,MOREY 504
425,635,Fall 2019,30,MOREY 504
425,636,Fall 2019,30,MOREY 504
961,637,Fall 2019,15,DEWEY 4162
961,638,Fall 2019,15,LATT 431
-1,639,Fall 2019,0,LATT 431
1013,640,Fall 2019,19,LATT 401
982,641,Fall 2019,16,B&L 315
972,642,Fall 2019,12,LCHAS 184
1003,643,Fall 2019,15,B&L 315
1003,644,Fall 2019,15,B&L 315
-1,645,Fall 2019,0,DEWEY 4162
-1,646,Fall 2019,19,LATT 401
977,647,Fall 2019,25,MOREY 205
-1,648,Fall 2019,0,GAVET 310
-1,649,Fall 2019,0,LCHAS 143
1013,650,Fall 2019,0,DOUG 302
977,651,Fall 2019,25,MEL 218
350,652,Fall 2019,13,RRLIB PLUTZ
971,653,Fall 2019,16,LATT 401
-1,654,Fall 2019,0,NULL NULL
-1,655,Fall 2019,0,NULL NULL
425,656,Fall 2019,30,MOREY 504
425,657,Fall 2019,30,MOREY 504
961,658,Fall 2019,15,DEWEY 4162
961,659,Fall 2019,15,LATT 431
972,660,Fall 2019,12,LCHAS 184
-1,661,Fall 2019,19,LATT 401
270,662,Fall 2019,15,MOREY 524
350,663,Fall 2019,13,RRLIB PLUTZ
971,664,Fall 2019,16,LATT 401
-1,665,Fall 2019,0,NULL NULL
-1,666,Fall 2019,0,NULL NULL
-1,667,Fall 2019,0,DOUG 307
-1,668,Fall 2019,0,NULL NULL
-1,669,Fall 2019,0,NULL NULL
